"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
9.42034455420135e-47,-2.87210437107062,0.136,1,1.90046031036458e-42,"pAAV-CAG-GFP"
9.02509387945297e-46,10.0974873164095,1,0,1.82072243924084e-41,"Paav-CAG-RARA"
9.02509387945297e-46,9.20750676699541,1,0,1.82072243924084e-41,"paav-cag-rarg-orf"
5.58176384153298e-15,1.92390073317745,0.832,0.489,1.12606503739086e-10,"Rarg"
2.54105780176362e-06,2.3698601646908,0.336,0.078,0.0512633000927793,"Rara"
6.28387418230094e-06,-3.33594335908414,0.008,0.111,0.126770877753739,"Ssh1"
8.53545365493275e-05,-3.16635389169139,0.016,0.111,1,"Gm5577"
0.000126988010917746,-0.544196536151275,0.728,0.856,1,"Otud7a"
0.000179796419818733,-6.12948246397636,0,0.056,1,"Otof"
0.000196201476530233,1.3176929833115,0.384,0.178,1,"Srrm3"
0.000298972184587705,-1.04349073556905,0.244,0.444,1,"Pitpna"
0.000361546569977626,-2.72307093946445,0.016,0.1,1,"Atp5g3"
0.000404505602985172,-3.49783768755679,0.008,0.078,1,"Herpud1"
0.000420081734797177,1.54924980403133,0.228,0.056,1,"Rab27b"
0.000626276552546702,1.12587814011959,0.36,0.156,1,"Mapk1"
0.000700689888180413,-1.64500846634468,0.052,0.167,1,"Arhgef17"
0.000942411372185823,0.866903589399972,0.46,0.233,1,"Arih1"
0.000952982661696299,5.39170329873265,0.112,0,1,"Eif2ak3"
0.00110087637353735,-1.5048295539218,0.084,0.211,1,"Rnf214"
0.00113426519766772,-0.51221862130851,0.712,0.822,1,"Efna5"
0.00140174894419075,-2.26438918305234,0.016,0.089,1,"Sdc3"
0.00150552751153922,-1.65964994174254,0.064,0.178,1,"Eif4enif1"
0.00152542535113584,-3.78442502620924,0.008,0.067,1,"Sh3bgrl3"
0.00152607111712423,-0.235995912654274,0.988,0.978,1,"Nav3"
0.00155590472849318,-3.0525850209666,0.004,0.056,1,"Mrpl35"
0.00156417271409291,4.05442512642413,0.124,0.011,1,"Gcnt2"
0.00168243095326062,-2.72829876800044,0.008,0.067,1,"Stambp"
0.00171110015086356,-2.10685550075046,0.012,0.078,1,"Gcc1"
0.00174921179889677,-0.789982207276827,0.28,0.444,1,"Scg5"
0.00176321414867511,-0.911466816958585,0.26,0.411,1,"Rb1cc1"
0.00184578063871047,-1.64013400259186,0.06,0.167,1,"Tmem232"
0.00189578643342627,1.27983584729194,0.296,0.133,1,"Susd4"
0.0024487273114579,-0.232434913577917,1,1,1,"Pcdh9"
0.00276066708522636,-1.28208238340542,0.092,0.211,1,"Cep290"
0.00277529251822428,1.43049783978328,0.248,0.1,1,"Xpo7"
0.0028248136972974,-1.41910876347888,0.048,0.144,1,"Trmt11"
0.00296875679587711,-1.13646518415824,0.204,0.333,1,"D630045J12Rik"
0.00297645609437513,3.06126516093624,0.132,0.022,1,"Lemd3"
0.00316999557838394,-1.32583309397567,0.132,0.256,1,"Micu1"
0.00318468492495295,-2.36467772806588,0.02,0.089,1,"Gpc4"
0.00340128761665196,-0.208457311840352,0.992,1,1,"Magi2"
0.00360612831211406,1.63510608339599,0.172,0.044,1,"Ccnl2"
0.00363096639384174,0.672968059294037,0.376,0.178,1,"Dmxl1"
0.00370717638619423,5.1390473990063,0.088,0,1,"Trmt9b"
0.00377316346233066,1.42261004649734,0.224,0.089,1,"Fam81a"
0.00392714653026844,1.54251021365448,0.2,0.067,1,"Pde7a"
0.00403803579230281,-0.274868461803854,0.868,0.911,1,"Ryr2"
0.00404605888672018,1.53656259641374,0.168,0.044,1,"Tent2"
0.00426209234553368,-2.72513294970229,0.016,0.078,1,"Stard13"
0.00445873314210671,-0.653702871852892,0.48,0.611,1,"Mapt"
0.00455771317036868,-0.982850717285397,0.156,0.289,1,"Usp46"
0.00460344013704021,-0.27935889785618,0.936,0.956,1,"Plcb1"
0.00460890753372479,2.46706989961912,0.108,0.011,1,"Ip6k2"
0.00464136017716158,2.09202709702499,0.144,0.033,1,"Dhx9"
0.00472776777411145,-2.04128303417661,0.04,0.122,1,"St6gal1"
0.0048737648171377,-2.21705307636373,0.028,0.1,1,"Zfp386"
0.0050447409984449,-1.43439017244177,0.076,0.178,1,"Tmem167"
0.00508197041234335,-1.4259681481491,0.076,0.178,1,"Mfap3l"
0.00514131727526959,-1.81310913603789,0.04,0.122,1,"Cct8"
0.00516586524160188,-0.40263193301838,0.74,0.833,1,"Tanc2"
0.00518881369979309,-2.85180834222614,0.012,0.067,1,"Gpr108"
0.00540517453257358,0.973160330156919,0.288,0.133,1,"Tulp4"
0.00541785307718939,-1.11279969366314,0.152,0.278,1,"Dkk3"
0.00549102068128287,0.465738689750297,0.74,0.6,1,"Nos1ap"
0.00553102253314835,-2.00332729128701,0.028,0.1,1,"Gm12353"
0.00580543361762908,4.8780729445886,0.08,0,1,"Wasf2"
0.00582773424828236,-1.85806141751803,0.028,0.1,1,"Zfp975"
0.00595772391294153,-2.28181405855396,0.012,0.067,1,"Rogdi"
0.00600086673360698,-0.584513900647138,0.624,0.722,1,"Il1rapl2"
0.00603286152453516,1.11876059583139,0.284,0.133,1,"Npepps"
0.00627895944810991,-3.58727473040091,0.008,0.056,1,"Gm44167"
0.00633240961156109,-1.60768568135644,0.028,0.1,1,"Ccdc85b"
0.00634961918387702,-1.05585460086619,0.192,0.311,1,"Sgk1"
0.0064755191220416,-2.93950461902995,0.008,0.056,1,"Maoa"
0.00654082701593794,2.39939347028258,0.12,0.022,1,"Mrps28"
0.00657585991878095,-3.06365657238039,0.008,0.056,1,"Abcb1b"
0.00657585991878095,-2.8008821884311,0.008,0.056,1,"Lmnb2"
0.00665531367611122,-1.5614894522011,0.064,0.156,1,"Psma2"
0.00672111836738215,-1.0858547335869,0.1,0.211,1,"Phka2"
0.00672189404569632,0.889829493983783,0.284,0.133,1,"Paip2"
0.00688532580920535,-2.52903174311995,0.008,0.056,1,"1110002L01Rik"
0.00688532580920535,-2.57519236346533,0.008,0.056,1,"Naa10"
0.00690059235016769,-0.370236764549325,0.68,0.811,1,"Cttnbp2"
0.00718559898908926,-0.60086979508398,0.472,0.622,1,"Ncald"
0.00725164416868087,-0.13614450974937,1,1,1,"Ptprd"
0.00779072306288803,-1.94088037827945,0.024,0.089,1,"Slco4c1"
0.00784032226907595,0.972128627576447,0.344,0.2,1,"Sltm"
0.00794165012127656,3.24121354454296,0.096,0.011,1,"E230029C05Rik"
0.00795397069280482,-0.588007763076984,0.328,0.467,1,"Sybu"
0.00807272012097046,3.11210631710744,0.096,0.011,1,"Vps9d1"
0.00819426790835888,1.2577109642296,0.216,0.089,1,"Asb3"
0.00822130042323184,-1.79257397309969,0.024,0.089,1,"Ccdc28b"
0.00827508345785982,-1.62676016922806,0.036,0.111,1,"Mid2"
0.00864532958514255,-1.55293552659558,0.076,0.167,1,"Mosmo"
0.00871275478207146,0.620117181463328,0.54,0.367,1,"Hnrnpa2b1"
0.00883131364842636,-0.633239070669212,0.304,0.433,1,"Clstn1"
0.00935230429547659,-1.0204785425568,0.16,0.278,1,"Thsd7b"
0.00945209429009479,0.475286960688216,0.828,0.711,1,"Srrm2"
0.00965552961729694,-2.16671377126992,0.032,0.1,1,"Chchd7"
0.00986178345953228,1.73813848562243,0.132,0.033,1,"Kif3c"
0.00993799099432155,-1.55148389205508,0.044,0.122,1,"Fam227a"
0.0100207530573881,-0.279539084805667,0.848,0.878,1,"Hivep2"
0.0104240560652697,-1.88374022993414,0.032,0.1,1,"Nup50"
0.0104480917523142,0.841287845702569,0.232,0.1,1,"Vps54"
0.0105318329013061,-0.499055758530282,0.4,0.533,1,"Esrrg"
0.0106244969191364,-1.8243112079599,0.032,0.1,1,"Kcnv1"
0.0106262307854194,-0.778318024816186,0.256,0.378,1,"Myo16"
0.0107768748690404,-1.43277413075354,0.06,0.144,1,"Prkd1"
0.0109030871566356,0.759661923865095,0.34,0.189,1,"Kif5a"
0.0110463689996505,-1.50060755024716,0.052,0.133,1,"Hdgfl2"
0.0110589271898147,-1.97494150033508,0.04,0.111,1,"Rmnd5b"
0.0111138502291453,-0.968373240206315,0.176,0.289,1,"Ube2h"
0.0111607992373735,2.40829217220601,0.092,0.011,1,"Capn7"
0.0111790609803167,-0.422478362709104,0.584,0.678,1,"Mgat4c"
0.0112418683405734,-1.72666762534801,0.02,0.078,1,"Bcl7a"
0.011353300175209,4.59861113853116,0.068,0,1,"Fbn1"
0.011353300175209,-1.63043013995984,0.032,0.1,1,"Nedd8"
0.011353300175209,4.94478453318286,0.068,0,1,"Clu"
0.0113680444996695,-1.80327021813181,0.02,0.078,1,"Zfp952"
0.0114507487748759,0.99570518533723,0.28,0.144,1,"Cop1"
0.0117541490634182,-1.58626922711023,0.02,0.078,1,"Hmgcl"
0.0118823410655642,-0.359860094257491,0.844,0.889,1,"Cntn4"
0.0118909940387926,1.52588449560865,0.16,0.056,1,"Fsd1l"
0.0119014993482531,3.96182488240591,0.088,0.011,1,"Atg16l2"
0.0119350008408887,-1.35458542828303,0.076,0.167,1,"Otud4"
0.0119881171859975,0.835442809155145,0.304,0.167,1,"Stxbp6"
0.012009892913656,-0.202608822714274,0.992,0.989,1,"Adgrb3"
0.0121069712928451,1.6276236305233,0.144,0.044,1,"Eif4e"
0.0122734644455949,1.66589128980358,0.128,0.033,1,"6030443J06Rik"
0.0125433861370376,0.785074611103858,0.312,0.167,1,"Vps13c"
0.012869619918797,1.36927421795553,0.204,0.089,1,"Atp6v0c"
0.0129030749978885,-1.22848466509128,0.076,0.167,1,"2610507B11Rik"
0.0129981503117911,1.43090255809582,0.2,0.089,1,"Spata7"
0.0131216925302247,0.728652162362826,0.328,0.189,1,"Gm2164"
0.0133254316037171,-1.76328676519027,0.072,0.156,1,"Pdzd8"
0.013370313927891,-1.47301373480811,0.088,0.178,1,"Cmtr1"
0.0136432793077526,1.39508284538153,0.16,0.056,1,"Col4a1"
0.0138547208683711,1.31322017143396,0.212,0.1,1,"Mfhas1"
0.0141749240978648,1.97299215970939,0.124,0.033,1,"Eif2ak4"
0.0141955615156892,4.65511450277272,0.064,0,1,"Pak1ip1"
0.01433884794752,1.18933081779982,0.144,0.044,1,"Gnal"
0.0144367985810839,-2.26540500306445,0.016,0.067,1,"Rbck1"
0.0145168543937142,0.638340041515804,0.384,0.222,1,"1110051M20Rik"
0.0146088008925828,-2.29627269339082,0.016,0.067,1,"Grin1os"
0.014921878148212,3.82922896512792,0.084,0.011,1,"Vwc2"
0.0149355755098475,0.825157176401799,0.368,0.222,1,"Fmn1"
0.0149582334372632,-1.33373790969114,0.016,0.067,1,"Polr3g"
0.0150383784930184,2.20780902193252,0.136,0.044,1,"Glrx3"
0.015063221830135,0.940607776299697,0.208,0.089,1,"Pcmt1"
0.0152111767188589,1.42597518568154,0.156,0.056,1,"Mphosph8"
0.0154614446747981,2.30077923787315,0.12,0.033,1,"Wdr48"
0.0161750767568046,2.58020405412076,0.084,0.011,1,"Kat7"
0.0162884303761853,-1.57064422989934,0.028,0.089,1,"Nat8l"
0.0166383437468017,1.87471896467102,0.12,0.033,1,"Styx"
0.0166512076982011,1.10432187354553,0.16,0.056,1,"Zdhhc21"
0.0166606934602987,0.915130652845212,0.236,0.111,1,"Sesn1"
0.0169667743169632,-0.173932432693344,0.976,0.989,1,"Kcnma1"
0.0172067584326114,0.580608987500075,0.332,0.178,1,"Paxbp1"
0.0172884078210726,-0.446322974162627,0.456,0.6,1,"Wwox"
0.0174099377030331,0.78430565045188,0.292,0.156,1,"Ddhd1"
0.0175198528748756,2.07976369499085,0.084,0.011,1,"Capn15"
0.017544195219333,-0.47140371149178,0.492,0.611,1,"Dlg1"
0.017573150960129,0.643294456693309,0.32,0.178,1,"Grik4"
0.0176548396140401,1.51639375846168,0.104,0.022,1,"Vamp4"
0.0176679873662603,-1.02414025320145,0.132,0.233,1,"Mmaa"
0.0177518268274063,4.25360889368594,0.06,0,1,"Alg6"
0.0177518268274063,4.5370055413183,0.06,0,1,"Fkbp5"
0.0177518268274063,4.47499960589797,0.06,0,1,"Gspt2"
0.0178421753752451,0.71409016100042,0.364,0.222,1,"Ttll11"
0.0179217678453556,-2.70833084989748,0.012,0.056,1,"Zbtb26"
0.0179701653373133,-0.637094728669515,0.276,0.4,1,"Sel1l3"
0.0181256333930029,-0.502855763972732,0.376,0.522,1,"Jakmip2"
0.0184897891563615,-0.840169229818738,0.204,0.322,1,"Npas3"
0.0185397553873818,0.624189942207623,0.496,0.344,1,"Nf1"
0.0186838723530893,-0.170157666729255,0.988,0.978,1,"Kalrn"
0.0187773720445865,-0.900571198849276,0.148,0.256,1,"Wdpcp"
0.0187987329496845,1.20669938059413,0.14,0.044,1,"Suco"
0.0190045894276056,-1.96930064449768,0.044,0.111,1,"Snhg20"
0.0191081008267694,-2.71401273714129,0.012,0.056,1,"Riok2"
0.0191129518420784,-1.70145688635837,0.06,0.133,1,"Sub1"
0.0191153479069464,-2.36069302699993,0.024,0.078,1,"Tex9"
0.0191230014117087,-1.6213366634934,0.036,0.1,1,"Tmem50a"
0.0191438679481854,1.03680598835123,0.14,0.044,1,"Btbd1"
0.0191778289219553,1.01152793134965,0.284,0.167,1,"Plppr4"
0.0194824399387931,1.56444518813538,0.12,0.033,1,"Ggps1"
0.0198803989255306,0.775047661744994,0.368,0.233,1,"Tusc3"
0.0200096823001859,-0.240924916503511,0.968,0.978,1,"Tenm2"
0.0201008875234076,2.57750574104334,0.08,0.011,1,"Sgcb"
0.0201060397463358,-2.01667722633974,0.012,0.056,1,"Maz"
0.0201060397463358,-1.92282030034848,0.012,0.056,1,"Aldoc"
0.0201369419333265,-1.50091228324655,0.036,0.1,1,"Bfar"
0.020261868529123,2.60552024061884,0.08,0.011,1,"Zscan18"
0.0203223678630934,0.40290386358516,0.192,0.078,1,"Gm15738"
0.0203625207813904,-1.83930890999243,0.012,0.056,1,"Lrwd1"
0.020424083724935,2.42414204627986,0.08,0.011,1,"Ralgds"
0.0205873748686096,-1.69300549382639,0.044,0.111,1,"Serf2"
0.020637794630857,1.01663473014707,0.168,0.067,1,"Usp3"
0.0206550620342462,1.50388196807202,0.176,0.078,1,"Lpp"
0.0207518032442073,2.40234784422697,0.08,0.011,1,"Jph3"
0.0209163596885029,-1.49138435683966,0.052,0.122,1,"Syt2"
0.0211225660982834,-0.763600975368,0.288,0.411,1,"Slc44a1"
0.0212519762095986,2.17924619049778,0.08,0.011,1,"Krt222"
0.0212908803878266,-1.03865689420285,0.136,0.233,1,"Tbc1d1"
0.0214210180805211,-1.58826659849257,0.044,0.111,1,"Tiprl"
0.0214707761532437,1.4764703051257,0.148,0.056,1,"Luc7l"
0.0215180330218169,1.03899673564471,0.224,0.111,1,"Mon2"
0.0217710920151315,-1.82997699346759,0.024,0.078,1,"Ndufa7"
0.021804407243317,1.40590366184642,0.164,0.067,1,"Trmt1"
0.0219028450996914,-0.53122485433013,0.504,0.611,1,"Tenm1"
0.0219880817870456,-1.81489119768031,0.024,0.078,1,"Mrpl37"
0.022105015696057,1.63611846866117,0.116,0.033,1,"Sec22a"
0.0221554256117256,1.02604558623945,0.168,0.067,1,"Elavl1"
0.0222056502811261,4.52685755580283,0.056,0,1,"Tmem132c"
0.0222056502811261,4.28730975123536,0.056,0,1,"Tmem231"
0.0222056502811261,4.82238612530188,0.056,0,1,"Cisd1"
0.0222056502811261,4.41512362849367,0.056,0,1,"Mylip"
0.0222056502811261,4.78318445373553,0.056,0,1,"Gm36037"
0.0222056502811261,4.50270602967583,0.056,0,1,"Gm14858"
0.0222558626419455,-0.361988181025924,0.62,0.678,1,"Tjp1"
0.0225677910970026,-0.719539179771832,0.244,0.356,1,"Mir9-3hg"
0.0226503780909183,-1.79747540118233,0.024,0.078,1,"Slc25a33"
0.0226675396054513,-0.305347703823941,0.784,0.844,1,"Cntnap5a"
0.0227599073717902,1.22275983905753,0.18,0.078,1,"Eprs"
0.0229724078223943,0.779992871887548,0.2,0.089,1,"Cyth1"
0.0230263055169605,0.444536024220807,0.628,0.467,1,"Apba2"
0.023027044856372,-0.115571418926642,1,1,1,"Celf2"
0.0230578334656313,1.01235666846835,0.272,0.156,1,"Dnm2"
0.0230793180173804,1.23413753813539,0.192,0.089,1,"A830036E02Rik"
0.0235165012489248,2.20249173779617,0.096,0.022,1,"Kmt2d"
0.0238372834145416,-0.97358540606791,0.16,0.256,1,"Hmgb1"
0.0240791359730808,0.6958185179257,0.256,0.133,1,"Usp48"
0.0242066532396019,1.3130605431579,0.176,0.078,1,"Nisch"
0.0243079907312806,0.768189069911403,0.32,0.189,1,"Rbms1"
0.0243823611778164,-1.38048842628655,0.024,0.078,1,"Rundc1"
0.0244514078978874,-1.54708645778399,0.06,0.133,1,"Tbc1d8"
0.0246342935225221,-0.964455135865855,0.1,0.189,1,"Gm32509"
0.0248403943102563,1.0223364841307,0.244,0.133,1,"Cdh20"
0.0254758845314118,-1.3527285080287,0.024,0.078,1,"Ninl"
0.02560663663245,-0.589932619474608,0.348,0.456,1,"Pan3"
0.0257349880885891,1.09704457380211,0.164,0.067,1,"Cxadr"
0.0257732352160356,-1.244936613295,0.096,0.178,1,"Timm9"
0.0257934304129143,1.2228684019086,0.116,0.033,1,"Anapc10"
0.0258103761286125,0.518257123650121,0.524,0.411,1,"Sorbs1"
0.0261403500928193,0.551950600333227,0.344,0.211,1,"1700025G04Rik"
0.0261549579011712,-1.16544471629543,0.156,0.244,1,"Zdhhc2"
0.0264191141844447,0.525557608143001,0.384,0.233,1,"Cspp1"
0.0264492307491261,-1.22743998303867,0.044,0.111,1,"Nhs"
0.026799210278883,-1.18742372263935,0.076,0.156,1,"Gm47423"
0.0268472575208707,-1.26582266676744,0.052,0.122,1,"Parn"
0.0272232495791695,0.93481079741864,0.164,0.067,1,"Slc7a6"
0.0273502889906352,1.96101012055208,0.108,0.033,1,"Gtpbp4"
0.0275203858243551,2.6353105655925,0.092,0.022,1,"Gm31508"
0.027790429870594,4.62724145014037,0.052,0,1,"Gm19710"
0.0277905377668265,4.51929680568578,0.052,0,1,"Prim2"
0.0277905377668265,4.08171977944061,0.052,0,1,"Nagk"
0.0277905377668265,4.27878487859068,0.052,0,1,"Babam1"
0.0277905377668265,4.48794435360129,0.052,0,1,"Xpnpep3"
0.0277905377668265,4.10304492600677,0.052,0,1,"4933408B17Rik"
0.0283327797559139,-0.64307824579141,0.24,0.356,1,"Vps41"
0.0284034630321066,-0.401053479612156,0.632,0.7,1,"Fbxl17"
0.0284042737208323,1.38422944509373,0.096,0.022,1,"Cfap69"
0.0286010404340541,1.16475492017572,0.096,0.022,1,"Pcnp"
0.028612218781616,1.91553532931074,0.124,0.044,1,"Vstm2a"
0.028680486599339,-0.917914934200662,0.248,0.333,1,"Galnt9"
0.0290461657480275,1.80782800358904,0.124,0.044,1,"Gas6"
0.029126027669057,0.492662284694921,0.412,0.267,1,"Lrba"
0.0293180215766676,2.19731248087348,0.092,0.022,1,"Rap2b"
0.0293731753183598,0.430200317336082,0.576,0.467,1,"Sema6d"
0.0294717957288568,-0.970182814919496,0.052,0.122,1,"Grina"
0.0297570111243765,-0.596477526747987,0.212,0.322,1,"Gse1"
0.0298079882641675,-2.11783768571553,0.02,0.067,1,"Opa3"
0.0298079882641675,-1.94759523950072,0.02,0.067,1,"Isca2"
0.0299086535832388,-0.640797118269592,0.252,0.356,1,"Dpysl2"
0.0302607787888274,0.313764378873048,0.616,0.433,1,"Cdh8"
0.0304004865673661,0.52650999562561,0.552,0.422,1,"Nyap2"
0.0305205808544803,1.94166028550722,0.108,0.033,1,"Cenpc1"
0.03053425782462,-1.62045869101029,0.04,0.1,1,"Syt3"
0.0305944903515732,-0.136984772365443,1,1,1,"Nrxn1"
0.0306015274647182,0.54274844857377,0.368,0.233,1,"Zfp407"
0.0306098545523414,1.20031389584962,0.172,0.078,1,"Exoc5"
0.030651589222993,0.536883881031429,0.408,0.267,1,"Osbpl8"
0.0308376037215776,-1.27056087080927,0.032,0.089,1,"Rhobtb3"
0.0308829615119225,-0.648608993495285,0.448,0.522,1,"Hs3st4"
0.0312159034891256,1.75309010479149,0.092,0.022,1,"Sh3bgrl2"
0.0312664704895493,2.63376486933493,0.072,0.011,1,"Efcab5"
0.0312664704895493,2.59150085961795,0.072,0.011,1,"Tkt"
0.0314462858572005,-1.13114338281529,0.096,0.178,1,"Tm9sf4"
0.0316218704528676,0.412548607635026,0.536,0.4,1,"Slc9a9"
0.031651673156167,1.6438503551039,0.092,0.022,1,"Btf3l4"
0.0317016723094596,-1.74506077331604,0.02,0.067,1,"Fbxo7"
0.0319087297917324,-0.449228866622564,0.444,0.556,1,"Zmat4"
0.031945671877237,1.29978710709752,0.112,0.033,1,"Lrmda"
0.0323554128319357,-1.75651723239518,0.02,0.067,1,"Rhbdd1"
0.0325605608494401,-0.418039192383509,0.676,0.744,1,"Celf4"
0.0327761803471664,-1.47739647524182,0.04,0.1,1,"Ubxn2a"
0.0332964570974038,1.24916665719925,0.22,0.122,1,"Ubr2"
0.0335421469871526,-1.01589544357533,0.184,0.278,1,"Gabbr1"
0.0335541600178317,1.78022538234661,0.072,0.011,1,"Armc2"
0.0337881600923949,0.545255636006944,0.284,0.167,1,"Nudcd3"
0.033893728409009,-0.863575426229992,0.16,0.256,1,"Pakap.1"
0.0340564818526503,0.762027757875124,0.324,0.211,1,"Aff4"
0.0340997035929354,-0.344827956990808,0.716,0.789,1,"Prkn"
0.034244914320541,1.0857322068975,0.144,0.056,1,"Cplx2"
0.0343602711922254,-0.410582280024881,0.636,0.711,1,"Dcc"
0.0343839806330046,0.790849616446897,0.232,0.122,1,"Gm10419"
0.034432619337059,1.53126269834436,0.108,0.033,1,"Apopt1"
0.0345160426868403,-0.415014148046363,0.668,0.7,1,"Gpm6b"
0.034702645123413,-0.367533360069769,0.764,0.778,1,"B3galt1"
0.0347305621453787,-0.35947867281196,0.64,0.711,1,"Pak7"
0.0348197643323719,-1.21754800428616,0.064,0.133,1,"Siah1a"
0.0348858961176575,-1.27849001405434,0.04,0.1,1,"Gm43948"
0.0349146854449859,1.3433089359823,0.124,0.044,1,"Slc4a8"
0.0350210865180465,2.46202844150589,0.088,0.022,1,"Bean1"
0.035043280843128,2.286932360892,0.104,0.033,1,"Supt20"
0.0353152739702564,1.01276423165922,0.212,0.111,1,"Syngap1"
0.0354420470926844,-1.15558771954694,0.02,0.067,1,"Fnta"
0.0357586495641154,-0.706602068440579,0.228,0.322,1,"Shank1"
0.0359781360073177,1.10879241484925,0.108,0.033,1,"Trit1"
0.0363327480742021,-0.862150507846024,0.104,0.189,1,"Ghr"
0.036636948378597,1.87766571236313,0.104,0.033,1,"Cacul1"
0.0367198633013257,-0.870499501330001,0.084,0.167,1,"Snx6"
0.036750390311571,1.07531558071403,0.156,0.067,1,"Gm48747"
0.0367521149623877,3.62637234467697,0.068,0.011,1,"Gm48159"
0.0368381945776977,-0.305218739578629,0.584,0.678,1,"Ldb2"
0.0369280275551479,1.17573917761092,0.14,0.056,1,"Stmn4"
0.0369794477883563,0.778357270853083,0.292,0.178,1,"Mboat2"
0.0371565729566586,1.53076190580911,0.12,0.044,1,"Coro1c"
0.0372725189500796,1.93352202369508,0.088,0.022,1,"Rims3"
0.0374428350262271,0.90047803820325,0.172,0.078,1,"Ddx6"
0.0375301212862093,1.79921312903748,0.088,0.022,1,"Ddb2"
0.0375540241162885,-1.0619014959,0.056,0.122,1,"Acp1"
0.0381525490852523,0.756619283739098,0.244,0.133,1,"Nek1"
0.0385633449214045,0.978193243056863,0.184,0.089,1,"Rprd2"
0.0385953433123274,-1.03150747544793,0.064,0.133,1,"Map3k10"
0.0388335717616595,2.36169400521078,0.068,0.011,1,"Aco1"
0.0390731187257003,-1.84315853149847,0.028,0.078,1,"Rab26"
0.0390876083818222,-1.11691410350161,0.048,0.111,1,"Ahdc1"
0.0392137868162479,0.949365205563351,0.184,0.089,1,"Akap7"
0.0393406946707891,-1.17918025179979,0.064,0.133,1,"Igsf8"
0.0393449061284898,0.785877853602333,0.176,0.078,1,"Gm48321"
0.039380367539654,1.08526724194996,0.136,0.056,1,"Adra1a"
0.03975581823617,2.25162311102717,0.068,0.011,1,"Noc3l"
0.0402467936748924,0.830770019951103,0.212,0.111,1,"Wapl"
0.0403503382941362,-1.14381468928732,0.12,0.2,1,"Lmo3"
0.0404480198493613,0.676162068235431,0.272,0.156,1,"Ddx50"
0.0404733686683703,-1.57197347838872,0.028,0.078,1,"Lhx2"
0.0404733686683703,-1.40995937612707,0.028,0.078,1,"1700087I21Rik"
0.0409329987938392,-1.06072003471742,0.1,0.178,1,"Vps33a"
0.0415278779000562,-1.94324181720659,0.036,0.089,1,"Catsper2"
0.0415512727872554,-1.58083302227997,0.028,0.078,1,"Nucb2"
0.0418740123042382,-0.294820033372065,0.792,0.822,1,"Atp2b1"
0.041937045456922,0.646178440825456,0.272,0.156,1,"Acbd6"
0.0421093950611938,2.57622733075545,0.084,0.022,1,"Zdhhc13"
0.042170780176646,0.749650767486151,0.212,0.111,1,"Sec24b"
0.0421918537969483,0.577800338744796,0.38,0.256,1,"Add2"
0.0426939217136735,2.40893884151235,0.084,0.022,1,"Nudc"
0.0427278728972284,0.530378737759155,0.476,0.367,1,"Pdzd2"
0.0430296259784207,0.804042418943475,0.244,0.144,1,"Itch"
0.0432242600940166,-2.37966969706222,0.016,0.056,1,"Pabpc4"
0.0432242600940166,-1.95054859172139,0.016,0.056,1,"Armc10"
0.0432242600940166,-2.38659769931702,0.016,0.056,1,"Wdr36"
0.0432532812530907,-1.00121294885824,0.064,0.133,1,"Deaf1"
0.043285294455313,2.03583947904916,0.084,0.022,1,"Csnk1d"
0.0437813550132708,0.966988823349188,0.22,0.122,1,"Tial1"
0.0438835737195465,-1.61731415797647,0.052,0.111,1,"Alkbh3"
0.0439976165258731,-0.695470509925181,0.172,0.267,1,"Gak"
0.0443778229708072,-0.480311018534701,0.204,0.3,1,"Ckap5"
0.044638554825389,-1.88117592654181,0.016,0.056,1,"Polr3f"
0.0446478504526242,-0.920164898784854,0.208,0.289,1,"Scn3a"
0.0446991585896898,1.68570697886317,0.116,0.044,1,"Mob4"
0.0449513012744831,0.876049607916812,0.224,0.122,1,"St8sia5"
0.0450481665226641,1.93190603372077,0.1,0.033,1,"Ccdc88c"
0.045118578345312,-1.94733344154247,0.016,0.056,1,"Zfp874b"
0.0452607623388962,1.23254664152747,0.148,0.067,1,"Vdac1"
0.0453353118521587,0.893868939534895,0.168,0.078,1,"Spats2l"
0.0455472468970401,0.66721134884894,0.36,0.256,1,"Csnk1g1"
0.0456029466808385,-1.6543145657762,0.016,0.056,1,"Ebna1bp2"
0.0456626376882326,-0.396279344897373,0.316,0.433,1,"5330434G04Rik"
0.0457204586706959,1.90983514405311,0.084,0.022,1,"Pex1"
0.0459786706567538,0.646853045213586,0.304,0.189,1,"Sdk2"
0.0462356297149894,-0.300676881645453,0.692,0.711,1,"Ttc3"
0.0462454693499703,-0.685882828467818,0.112,0.2,1,"Sf3b2"
0.0462761991603923,1.70308537107083,0.116,0.044,1,"Snx5"
0.0465164588598506,0.677731354094448,0.188,0.089,1,"Snrpn"
0.0465435306160614,1.53434387854544,0.116,0.044,1,"Klhl22"
0.0465848356499861,-1.62765147709313,0.016,0.056,1,"Nudt21"
0.0465848356499861,-1.60929003967409,0.016,0.056,1,"9330159M07Rik"
0.0466782324273847,0.944599961088119,0.164,0.078,1,"Camk2d"
0.0467510860215314,-1.4798841363536,0.036,0.089,1,"Utp4"
0.0467510860215314,-1.47685295497574,0.036,0.089,1,"Rab11a"
0.0468917526133539,-1.76354904700496,0.044,0.1,1,"Pdlim7"
0.0469773504229669,0.544603200942877,0.288,0.167,1,"Gatad2b"
